Date,Close,High,Low,Open,Volume,Returns,Rolling Mean,Rolling Volatility,Cumulative Return,Fear_Greed,Risk_Adjustment_Returns,Fear_Signal,Investor_Bias,Recommendataion,sharpe_Rato,Rolling_Sharpe,Performance,Recommendation,Strategy_Return,Cumulative_Strategy_Return,Cumulative_Market_Return,Recommendation_Shifted
2021-07-13,142.09365844726562,143.86934850619764,140.1326074026889,140.5228614286861,100827100,0.0078891836544072,130.13219604492187,0.009846313248247,3.500823820000379,Greed,0.801232243531533,Greed,Greed,Hold,0.801232243531533,0.4547136005299751,Good,Hold,0.0,1.2593684660217792,3.500823820000423,Hold
2021-07-14,145.51815795898438,145.9279439651733,144.08395159902545,144.49373760521436,127050800,0.024100297994577,130.94100850423175,0.0103060005307758,3.5851947172889016,Greed,2.338472419306465,Greed,Greed,Hold,2.338472419306465,0.5390530704566169,Good,Hold,0.0,1.2593684660217792,3.585194717288947,Hold
2021-07-15,144.864501953125,146.34749406137323,143.50834910364574,145.6060054508676,106820300,-0.0044919205618559,131.70266545613606,0.0104873762448233,3.569090307420054,Greed,-0.4283169075843129,Greed,Neutral,Hold,-0.4283169075843129,0.5095771728717308,Good,Hold,0.0,1.2593684660217792,3.5690903074200997,Hold
2021-07-16,142.8253936767578,146.1133292004128,142.32781756831105,144.8449961921481,93251400,-0.0140759692600676,132.44578552246094,0.0106059639011087,3.518851901966404,Greed,-1.3271749169913885,Greed,Neutral,Hold,-1.3271749169913885,0.4945768068945091,Good,Hold,0.0,1.2593684660217792,3.5188519019664493,Hold
2021-07-19,138.98129272460938,140.56185531572203,138.22028717183505,140.24964027497742,121434600,-0.026914688300096,132.98434244791667,0.0118619777098513,3.4241430998507782,Greed,-2.268988271470407,Greed,Neutral,Hold,-2.268988271470407,0.3745313544094998,Good,Hold,0.0,1.2593684660217792,3.424143099850822,Hold
2021-07-20,142.59121704101562,143.51809629152285,139.4789065811411,139.96673149730913,96350000,0.0259741742621382,133.64290517171224,0.0124782404525952,3.5130823894248007,Greed,2.0815574407957604,Greed,Greed,Hold,2.0815574407957604,0.4437248813314322,Good,Hold,0.0,1.2593684660217792,3.5130823894248455,Hold
2021-07-21,141.85951232910156,142.57174758950413,141.10827250404336,141.98635160042446,74993500,-0.0051314851440225,134.2497596740723,0.0126110085494882,3.4950550593337404,Greed,-0.4069052149069199,Greed,Neutral,Hold,-0.4069052149069199,0.4141204846132055,Good,Hold,0.0,1.2593684660217792,3.495055059333785,Hold
2021-07-22,143.2253875732422,144.59129128070637,142.25948895259933,142.38632818516166,77338200,0.0096283655689715,134.88945948282878,0.0126392448726662,3.528706727128689,Greed,0.7617832921169153,Greed,Greed,Hold,0.7617832921169153,0.4321301791485133,Good,Hold,0.0,1.2593684660217792,3.528706727128734,Hold
2021-07-23,144.9425506591797,145.09865822031367,143.34248537564744,143.95714959308972,71447400,0.0119892367898768,135.61957066853842,0.012461389834429,3.571013227642266,Greed,0.9621107235368151,Greed,Greed,Hold,0.9621107235368151,0.4834143311344541,Good,Hold,0.0,1.2593684660217792,3.5710132276423114,Hold
2021-07-26,145.36209106445312,146.18163344756866,144.10349429509156,144.6596219111436,72434100,0.0028945289244974,136.32333984375,0.0124435564879413,3.58134962871944,Greed,0.2326126720525925,Greed,Greed,Hold,0.2326126720525925,0.4678889379730303,Good,Hold,0.0,1.2593684660217792,3.5813496287194853,Hold
2021-07-27,143.1961669921875,145.57675557902394,142.00587269876928,145.48893575716545,104818600,-0.0149001989198495,136.85311787923175,0.0124241556132466,3.527986806849991,Greed,-1.1992926830345678,Greed,Neutral,Hold,-1.1992926830345678,0.3718057078038389,Good,Hold,0.0,1.2593684660217792,3.527986806850036,Hold
2021-07-28,141.4497528076172,143.39130194121526,139.06916408946387,141.2838940706625,118931200,-0.0121959562274148,137.35200119018555,0.012633734138623,3.484959634182752,Greed,-0.9653484942452718,Greed,Neutral,Hold,-0.9653484942452718,0.3543667388569977,Good,Hold,0.0,1.2593684660217792,3.484959634182796,Hold
2021-07-29,142.09365844726562,142.98150347673163,141.05947187985987,141.16679397009463,56699500,0.0045521863903446,137.8557612101237,0.0126344442972327,3.5008238200003787,Greed,0.3602996921155968,Greed,Greed,Hold,0.3602996921155968,0.3562930454724347,Good,Hold,0.0,1.2593684660217792,3.500823820000423,Hold
2021-07-30,142.3083038330078,142.76686050541852,140.60091640214495,140.86434605990442,70440600,0.0015105908883459,138.31334075927734,0.0125308641283219,3.506112132564576,Greed,0.1205496183564632,Greed,Greed,Hold,0.1205496183564632,0.3284514168989895,Good,Hold,0.0,1.2593684660217792,3.50611213256462,Hold
2021-08-02,141.97654724121094,143.37171915384715,141.71311765614436,142.7960894089371,62880000,-0.0023312525190811,138.80311584472656,0.0123197184803067,3.4979384998233534,Greed,-0.1892293661423879,Greed,Neutral,Hold,-0.1892293661423879,0.3477357330740944,Good,Hold,0.0,1.2593684660217792,3.497938499823398,Hold
2021-08-03,143.7717742919922,144.43520909857267,141.64484970305608,142.2595139229218,64786600,0.0126445323940105,139.2928924560547,0.0122801286660915,3.5421682964966266,Greed,1.0296742597596074,Greed,Greed,Hold,1.0296742597596074,0.3468578130140581,Good,Hold,0.0,1.2593684660217792,3.542168296496672,Hold
2021-08-04,143.37176513671875,144.19130756729243,142.71808142038705,143.68398028393025,56368300,-0.0027822509476793,139.7146982828776,0.0122128546096098,3.532313095396859,Greed,-0.227813319376623,Greed,Neutral,Hold,-0.227813319376623,0.3055499681252013,Good,Hold,0.0,1.2593684660217792,3.5323130953969044,Hold
2021-08-05,143.47909545898438,144.2401013148973,142.61076750096896,143.40104166770632,46397700,0.0007486154764382,140.14918670654296,0.0121817653029861,3.5349574396476986,Greed,0.0614537760183815,Greed,Greed,Hold,0.0614537760183815,0.313190240528262,Good,Hold,0.0,1.2593684660217792,3.534957439647744,Hold
2021-08-06,142.79507446289062,143.74287381363573,142.29675296375655,143.00027443873307,54126800,-0.0047673913325533,140.57030741373697,0.0122307661052171,3.518104914188977,Greed,-0.389786812333836,Greed,Neutral,Hold,-0.389786812333836,0.3065392989731153,Good,Hold,0.0,1.2593684660217792,3.5181049141890224,Hold
2021-08-09,142.74624633789062,143.34228507821692,142.18930041536296,142.8537292225246,48908700,-0.000341945443032,140.9995559692383,0.0122065981756448,3.516901914245462,Greed,-0.0280131645288583,Greed,Neutral,Hold,-0.0280131645288583,0.3123745397257035,Good,Hold,0.0,1.2593684660217792,3.516901914245507,Hold
2021-08-10,142.26748657226562,144.329193103289,141.9743500451473,143.0882569205625,69023100,-0.003353921927248,141.35853525797526,0.0121330467721753,3.5051064997992936,Greed,-0.2764286654642711,Greed,Neutral,Hold,-0.2764286654642711,0.2642432109130423,Good,Hold,0.0,1.2593684660217792,3.5051064997993384,Hold
2021-08-11,142.52151489257812,143.36183156118472,142.19906623850963,142.70716850336376,48493500,0.0017855683433576,141.67557423909506,0.0120191392791374,3.511365107005432,Greed,0.1485604170056466,Greed,Greed,Hold,0.1485604170056466,0.2332659844725207,Good,Hold,0.0,1.2593684660217792,3.511365107005477,Hold
2021-08-12,145.48214721679688,145.63848865290169,142.5019538202862,142.84394884807298,72282600,0.0207732308097499,142.07081197102863,0.012476320956846,3.584307504830558,Greed,1.6650125370773845,Greed,Greed,Hold,1.6650125370773845,0.2738787782920299,Good,Hold,0.0,1.2593684660217792,3.584307504830604,Hold
2021-08-13,145.6873779296875,146.01959236929383,144.87637333214747,145.56034862237908,59375000,0.0014106934549487,142.46280873616536,0.0124788230440069,3.589363863968146,Greed,0.1130469956961367,Greed,Greed,Hold,0.1130469956961367,0.2703323039527043,Good,Hold,0.0,1.2593684660217792,3.589363863968192,Hold
2021-08-16,147.6611328125,147.72953779617734,143.117568833467,145.1401825389347,103296000,0.0135478784151437,142.83311360677084,0.0122461912209226,3.6379921291848967,Greed,1.1062932278892696,Greed,Greed,Hold,1.1062932278892696,0.2433789056105192,Good,Hold,0.0,1.2593684660217792,3.6379921291849437,Hold
2021-08-17,146.75242614746094,148.20831321235303,145.67759718518755,146.7915040599331,92229700,-0.0061540003637445,143.10613454182942,0.0121312161828743,3.615603924298593,Greed,-0.5072863487860463,Greed,Neutral,Hold,-0.5072863487860463,0.1766930409754969,Good,Hold,0.0,1.2593684660217792,3.61560392429864,Hold
2021-08-18,143.0100860595703,147.27029417589944,142.80488601790597,146.37135309386304,86326000,-0.0255010440790274,143.17148132324218,0.0127380864118802,3.52340224925275,Greed,-2.001952511112172,Greed,Neutral,Hold,-2.001952511112172,0.0503439304120846,Good,Hold,0.0,1.2593684660217792,3.5234022492527957,Hold
2021-08-19,143.34228515625,144.61253336364982,141.1926423719419,141.71051038649435,86960300,0.0023229067671584,143.29115295410156,0.0126073858674626,3.53158678418096,Greed,0.184249676465714,Greed,Greed,Hold,0.184249676465714,0.0862921358692513,Good,Hold,0.0,1.2593684660217792,3.5315867841810062,Hold
2021-08-20,144.79818725585938,145.10108950161558,143.42045616108942,144.06535347049768,60549600,0.0101568221688552,143.39854075113934,0.0125220409093782,3.5674564831217657,Greed,0.8111155555520024,Greed,Greed,Hold,0.8111155555520024,0.0713982895006298,Good,Hold,0.0,1.2593684660217792,3.5674564831218123,Hold
2021-08-23,146.283447265625,146.75245686116517,144.50509623031814,144.91548149010904,60131800,0.010257448921934,143.5752746582031,0.0125998438114658,3.6040494857786096,Greed,0.8140933392047105,Greed,Greed,Hold,0.8140933392047105,0.1125193736834644,Good,Hold,0.0,1.2593684660217792,3.6040494857786567,Hold
2021-08-24,146.1954345703125,147.40705833624506,145.73619092005404,146.02932738546966,48606400,-0.0006016586083912,143.71200052897134,0.0125421495256875,3.6018810783804227,Greed,-0.0479709325071389,Greed,Neutral,Hold,-0.0479709325071389,0.084212601148842,Good,Hold,0.0,1.2593684660217792,3.60188107838047,Hold
2021-08-25,144.9643096923828,146.8794554129226,144.41712946066949,146.3811188443998,58991300,-0.0084210897662305,143.69353892008465,0.0118661672500633,3.571549314492094,Greed,-0.7096722630624963,Greed,Neutral,Hold,-0.7096722630624963,-0.01739222159679,Poor,Hold,0.0,1.2593684660217792,3.571549314492141,Hold
2021-08-26,144.1630859375,145.7069245583274,144.13377377269998,144.95455911573424,48597200,-0.0055270414944411,143.67015838623047,0.011880997500591,3.551809213231453,Greed,-0.4652001226467867,Greed,Neutral,Hold,-0.4652001226467867,-0.0186216620988725,Poor,Hold,0.0,1.2593684660217792,3.5518092132315005,Hold
2021-08-27,145.19883728027344,145.34539810446006,143.4693450071479,144.10446179134948,55802400,0.0071845808241264,143.74927317301433,0.0116500351567523,3.5773274735957914,Greed,0.6167003556175755,Greed,Greed,Hold,0.6167003556175755,0.0461741803214263,Good,Hold,0.0,1.2593684660217792,3.577327473595839,Hold
2021-08-30,149.61532592773438,149.976867364279,145.2085579053338,145.58963083933705,90956700,0.0304168320503552,144.10374094645184,0.0116805908147696,3.686138442549277,Greed,2.604049104424961,Greed,Greed,Hold,2.604049104424961,0.2086087595179385,Good,Hold,0.0,1.2593684660217792,3.6861384425493253,Hold
2021-08-31,148.35488891601562,149.30268857096087,147.82724018566304,149.1658935130071,86453100,-0.0084245180358565,144.29586334228514,0.0109659740575354,3.655084502757356,Greed,-0.768241652921611,Greed,Neutral,Hold,-0.768241652921611,0.1136154563940261,Good,Hold,0.0,1.2593684660217792,3.6550845027574046,Hold
2021-09-01,149.01931762695312,151.43278500420377,148.85321040744938,149.33200056452,80313700,0.0044786438505146,144.5345235188802,0.0109094311158182,3.671454324488742,Greed,0.4105295503466502,Greed,Greed,Hold,0.4105295503466502,0.1408632819024785,Good,Hold,0.0,1.2593684660217792,3.6714543244887903,Hold
2021-09-02,150.13320922851562,151.17872592141703,148.91181958328025,150.34817499884036,71115500,0.0074748134624462,144.76478424072266,0.0108624469908274,3.698897760700187,Greed,0.6881334812274041,Greed,Greed,Hold,0.6881334812274041,0.1384082882061615,Good,Hold,0.0,1.2593684660217792,3.698897760700236,Hold
2021-09-03,150.76837158203125,151.09082030337387,149.5860596037749,150.24072279818162,57808700,0.0042306586049782,144.95897827148437,0.0106983812962319,3.714546534340428,Greed,0.3954484784037647,Greed,Greed,Hold,0.3954484784037647,0.1195195467017264,Good,Hold,0.0,1.2593684660217792,3.714546534340477,Hold
2021-09-07,153.10366821289062,153.66061425099002,150.85630782844845,151.42303452779782,82278300,0.0154893006162686,145.21703084309897,0.0110030688767761,3.772082262263946,Greed,1.407725498198187,Greed,Greed,Hold,1.407725498198187,0.1586899742399129,Good,Hold,0.0,1.2593684660217792,3.7720822622639956,Hold
2021-09-08,151.559814453125,153.4456331023822,150.45567332943037,153.38700877891932,74420200,-0.0100837150264675,145.49581909179688,0.01078410827766,3.734045659674883,Greed,-0.9350532067038486,Greed,Neutral,Hold,-0.9350532067038486,0.1674979567842702,Good,Hold,0.0,1.2593684660217792,3.7340456596749325,Hold
2021-09-09,150.54356384277344,152.53686458211524,150.42630033372717,151.93106027193494,57305700,-0.0067052774775325,145.79894612630207,0.0105804206906246,3.709007847412987,Greed,-0.6337439383175097,Greed,Neutral,Hold,-0.6337439383175097,0.1785514419818623,Good,Hold,0.0,1.2593684660217792,3.7090078474130364,Hold
2021-09-10,145.56031799316406,151.92130921813492,145.296493683324,151.45229981917254,140893200,-0.0331016864647487,145.9145014444987,0.0123662282696534,3.5862334325526297,Greed,-2.6767811286469545,Greed,Neutral,Hold,-2.6767811286469545,0.0773154146231106,Good,Hold,0.0,1.2593684660217792,3.5862334325526777,Hold
2021-09-13,146.12704467773438,147.9542386226374,145.3453524055779,147.18232700871462,102404300,0.0038934147189546,146.0417928059896,0.0123780789607058,3.600196126584537,Greed,0.314541111857037,Greed,Greed,Hold,0.314541111857037,0.0837817977397964,Good,Hold,0.0,1.2593684660217792,3.6001961265845854,Hold
2021-09-14,144.7297821044922,147.61227358439965,143.5474852815467,146.9087519585389,109296300,-0.0095619710665036,146.1335673014323,0.0125139730243353,3.565771155388397,Greed,-0.7641035383334223,Greed,Neutral,Hold,-0.7641035383334223,0.0646193253334286,Good,Hold,0.0,1.2593684660217792,3.5657711553884455,Hold
2021-09-15,145.6189727783203,146.01959220126037,143.01985176888803,145.15972903193406,83281300,0.006143798884366,146.19514058430988,0.0123555826027119,3.5876785362347774,Greed,0.4972488211941953,Greed,Greed,Hold,0.4972488211941953,0.0468718107145815,Good,Hold,0.0,1.2593684660217792,3.5876785362348254,Hold
2021-09-16,145.38446044921875,145.56034832894838,143.85040265204483,145.0424802595639,68034100,-0.0016104517469613,146.2622304280599,0.0123466989141277,3.5819007530685623,Greed,-0.1304358159344553,Greed,Neutral,Hold,-0.1304358159344553,0.0501177274959871,Good,Hold,0.0,1.2593684660217792,3.5819007530686107,Hold
2021-09-17,142.7169189453125,145.4137565229727,142.423782481279,145.4137565229727,129868800,-0.0183481886280273,146.23682454427083,0.0128187639471888,3.516179362404387,Greed,-1.4313539670142006,Greed,Neutral,Hold,-1.4313539670142006,0.000357469394901,Good,Hold,0.0,1.2593684660217792,3.5161793624044346,Hold
2021-09-20,139.66836547851562,141.52487196661303,138.0365905336095,140.50868223734292,123478900,-0.021360841372739,146.13260091145833,0.0133731984449601,3.441070812805968,Greed,-1.597287399918093,Greed,Neutral,Hold,-1.597287399918093,-0.0398925501912408,Poor,Hold,0.0,1.2593684660217792,3.4410708128060152,Hold
2021-09-21,140.1471405029297,141.29037444715544,139.51202378684255,140.6356964105484,75834000,0.003427941773169,146.04596405029298,0.0133938989842282,3.4528666031896185,Greed,0.2559330764854599,Greed,Greed,Hold,0.2559330764854599,-0.0304276754907635,Poor,Sell,0.0,1.2593684660217792,3.452866603189666,Hold
2021-09-22,142.51171875,143.0784303016391,140.41092007174154,141.1437536993702,76404300,0.0168721119716379,146.05410512288412,0.0137509050750686,3.511123755141763,Greed,1.226981924428253,Greed,Greed,Hold,1.226981924428253,0.0196860108389872,Good,Hold,-0.0168721119716379,1.23812026024951,3.5111237551418113,Sell
2021-09-23,143.4693145751953,143.71359250338787,142.30654925147212,143.29342671393508,64838200,0.0067194181193981,146.08569844563803,0.013800570355301,3.534716463721512,Greed,0.4868942330935673,Greed,Greed,Hold,0.4868942330935673,0.0309638047085845,Good,Hold,0.0,1.23812026024951,3.5347164637215602,Hold
2021-09-24,143.55726623535156,144.09468071612673,142.22839356904527,142.32611071447462,53477900,0.000613034643796,146.02153574625652,0.0132497883203005,3.5368833673697693,Greed,0.0462675047311319,Greed,Greed,Hold,0.0462675047311319,-0.0229943630362904,Poor,Sell,0.0,1.23812026024951,3.5368833673698177,Hold
2021-09-27,142.04269409179688,142.6192012084837,140.52818319327758,142.14041120568638,74150700,-0.0105502994259563,145.9000462849935,0.0133740855680479,3.499568188809333,Greed,-0.7888613671772878,Greed,Neutral,Hold,-0.7888613671772878,-0.0530579751320713,Poor,Hold,0.0105502994259563,1.2511827997204854,3.4995681888093815,Sell
2021-09-28,138.66195678710938,141.43695107445913,138.4469909709511,139.9712831876772,108972300,-0.0238008531611112,145.6000737508138,0.0137301335948261,3.4162754802201865,Greed,-1.7334757157847345,Greed,Neutral,Hold,-1.7334757157847345,-0.1477169399212047,Poor,Hold,0.0,1.2511827997204854,3.4162754802202335,Hold
2021-09-29,139.5609130859375,141.14382980407123,138.77922047973755,139.20915215862485,74602000,0.0064830781250859,145.36035664876303,0.0137920815990917,3.4384234610552693,Greed,0.4700579878756556,Greed,Greed,Hold,0.4700579878756556,-0.1151387953658147,Poor,Sell,0.0,1.2511827997204854,3.438423461055317,Hold
2021-09-30,138.26132202148438,141.07540882378817,138.04635622911155,140.37188712321222,89056700,-0.0093119988664224,145.20206451416016,0.0131244595641321,3.4064048656836423,Greed,-0.7095148429479875,Greed,Neutral,Hold,-0.7095148429479875,-0.0720575397603418,Poor,Hold,0.0093119988664224,1.2628338125331697,3.4064048656836894,Sell
2021-10-01,139.385009765625,139.64883415934378,135.92604012055145,138.65217582382982,94639600,0.0081272746977352,145.07015533447264,0.0132182160325049,3.434089653758756,Greed,0.6148541284050305,Greed,Greed,Hold,0.6148541284050305,-0.0577040580290313,Poor,Sell,0.0,1.2628338125331697,3.4340896537588024,Hold
2021-10-04,135.955322265625,138.95506236159227,135.1052398519007,138.51535016597074,98322000,-0.0246058561517267,144.7753931681315,0.0137338783320643,3.3495909377262345,Greed,-1.7916174555209028,Greed,Neutral,Hold,-1.7916174555209028,-0.1444618250647948,Poor,Hold,0.0246058561517267,1.2939069196678974,3.3495909377262802,Sell
2021-10-05,137.8802490234375,138.98439014714222,136.1703033445533,136.29733265175278,80861100,0.0141585244750599,144.4952865600586,0.0138717790994614,3.3970162029994704,Greed,1.0206711319105155,Greed,Greed,Hold,1.0206711319105155,-0.137575898641268,Poor,Sell,0.0,1.2939069196678974,3.3970162029995166,Hold
2021-10-06,138.7498779296875,138.8964387383312,135.20295726507902,136.27778622694314,83221100,0.0063071318220653,144.24710133870445,0.013950800499499,3.41844163199348,Greed,0.4520982019843091,Greed,Greed,Hold,0.4520982019843091,-0.120906927491553,Poor,Sell,-0.0063071318220653,1.2857460781600696,3.4184416319935265,Sell
2021-10-07,140.01031494140625,140.91903648455812,139.453369081024,139.78558344753552,61732700,0.0090842387072764,144.08196818033855,0.0140235728550701,3.449495571785401,Greed,0.6477834715275197,Greed,Greed,Hold,0.6477834715275197,-0.0756584030052192,Poor,Sell,-0.0090842387072764,1.274066053869119,3.4494955717854476,Sell
2021-10-08,139.62930297851562,140.8800051828561,139.29708846695095,140.7334443423265,58773200,-0.0027213135192937,143.93084208170572,0.0140021141434864,3.440108412851157,Greed,-0.194350188222085,Greed,Neutral,Hold,-0.194350188222085,-0.0666300718577291,Poor,Hold,0.0027213135192937,1.2775331870459863,3.4401084128512043,Sell
2021-10-11,139.54136657714844,141.4955906365655,138.5642545474399,139.01373264130623,64452200,-0.0006297847191911,143.74225972493488,0.0139176261129677,3.4379418851403827,Greed,-0.045250872101263,Greed,Neutral,Hold,-0.045250872101263,-0.0886951127816904,Poor,Hold,0.0,1.2775331870459863,3.4379418851404298,Hold
2021-10-12,138.27110290527344,139.9712830193318,137.8118591085372,139.95173660619236,73035900,-0.0091031333792528,143.36411895751954,0.0126296335004687,3.40664584160983,Greed,-0.7207757358053954,Greed,Neutral,Hold,-0.7207757358053954,-0.1995226074560356,Poor,Hold,0.0,1.2775331870459863,3.4066458416098766,Hold
2021-10-13,137.68482971191406,138.163604960137,136.01396194464323,138.00727840066958,78762700,-0.0042400268822692,143.00845031738282,0.0125855156198464,3.392201571663034,Greed,-0.3368973517130279,Greed,Neutral,Hold,-0.3368973517130279,-0.1851444640824162,Poor,Hold,0.0,1.2775331870459863,3.39220157166308,Hold
2021-10-14,140.4695587158203,140.58682224669744,138.27105760850728,138.85733053427336,69907100,0.0202253872829192,142.72345835367838,0.013196174393834,3.460810162191646,Greed,1.532670505807323,Greed,Greed,Hold,1.532670505807323,-0.1477397655670604,Poor,Sell,0.0,1.2775331870459863,3.460810162191693,Hold
2021-10-15,141.5248565673828,141.58348088448486,140.22529620330172,140.47935479013262,67940300,0.0075126444562798,142.43651326497397,0.0131971012264544,3.486809998470872,Greed,0.5692647443834289,Greed,Greed,Hold,0.5692647443834289,-0.1517020567951929,Poor,Sell,-0.0075126444562798,1.2679355344306118,3.4868099984709193,Sell
2021-10-18,143.19570922851562,143.4790650348245,139.883301471598,140.16665727790686,85589200,0.0118060721039294,142.18409118652343,0.0133891624025054,3.527975528725521,Greed,0.8817633059496112,Greed,Greed,Hold,0.8817633059496112,-0.1354915625436647,Poor,Sell,-0.0118060721039294,1.2529661960879899,3.527975528725569,Sell
2021-10-19,145.3551483154297,145.75576773810008,143.19573955238386,143.64520263819782,76378900,0.0150803337512577,141.9258071899414,0.0133713285820786,3.581178577164972,Greed,1.127811171394715,Greed,Greed,Hold,1.127811171394715,-0.1448220401037804,Poor,Sell,-0.0150803337512577,1.2340710476719392,3.5811785771650206,Sell
2021-10-20,145.8437042236328,146.32249438069462,144.72979735027167,145.29652399244392,58418800,0.0033611187072846,141.73527018229166,0.0133038008851623,3.5932153434748084,Greed,0.2526434916079695,Greed,Greed,Hold,0.2526434916079695,-0.1052321501600532,Poor,Sell,-0.0033611187072846,1.2299231883874908,3.593215343474857,Sell
2021-10-21,146.05865478515625,146.21499623763387,144.4855043297612,145.40399172614036,61421000,0.0014738418957997,141.5857732137044,0.0132707410863902,3.598511174788652,Greed,0.1110595019679193,Greed,Greed,Hold,0.1110595019679193,-0.0804053688172055,Poor,Sell,-0.0014738418957997,1.2281104760638297,3.5985111747887006,Sell
2021-10-22,145.2867431640625,146.74263007605518,145.23788459644618,146.26385487822307,58883400,-0.0052849426980495,141.57665405273437,0.0118393989879361,3.579493249431603,Greed,-0.4463860626231666,Greed,Neutral,Hold,-0.4463860626231666,-0.0060588666164126,Poor,Hold,0.0052849426980495,1.2346009695567013,3.5794932494316516,Sell
2021-10-25,145.23789978027344,145.95118723150932,144.24124155296286,145.27697769272697,50720600,-0.0003361861015351,141.54701588948566,0.0118166637764719,3.578289873550605,Greed,-0.028450170699151,Greed,Neutral,Hold,-0.028450170699151,-0.0174919093682855,Poor,Hold,0.0,1.2346009695567013,3.578289873550654,Hold
2021-10-26,145.90235900878906,147.3875583918874,145.59944178965912,145.91212476055014,60893400,0.0045749713368263,141.5861017862956,0.0117091855602679,3.594660447156956,Greed,0.3907164433665041,Greed,Greed,Hold,0.3907164433665041,0.0210020900217119,Good,Hold,0.0,1.2346009695567013,3.594660447157004,Hold
2021-10-27,145.4430694580078,146.30291753836434,145.09130868119013,145.94139101285785,56094900,-0.0031479240904773,141.58023834228516,0.0116730858616181,3.5833447289382643,Greed,-0.2696736859297753,Greed,Neutral,Hold,-0.2696736859297753,-0.004561993549087,Poor,Hold,0.0,1.2346009695567013,3.5833447289383127,Hold
2021-10-28,149.07794189453125,149.66419997930225,146.29316753585874,146.3908846714247,100077900,0.0249917197847153,141.70335439046224,0.0125239017998689,3.6728986762959264,Greed,1.995521857651176,Greed,Greed,Hold,1.995521857651176,0.0663032622371006,Good,Hold,0.0,1.2346009695567013,3.6728986762959757,Hold
2021-10-29,146.371337890625,146.50813293434493,143.05892977311782,143.85038787675046,124953200,-0.0181556303334339,141.82516835530598,0.0125137353122631,3.606214885676939,Greed,-1.4508561896496168,Greed,Neutral,Hold,-1.4508561896496168,0.0656531881492534,Good,Hold,0.0,1.2346009695567013,3.6062148856769873,Hold
2021-11-01,145.55056762695312,146.2736207539483,144.4171144592604,145.57987978563986,74588300,-0.005607452083858,142.0212417602539,0.0118600233368321,3.5859932085014097,Greed,-0.472802786689608,Greed,Neutral,Hold,-0.472802786689608,0.1031360085902029,Good,Hold,0.0,1.2346009695567013,3.585993208501458,Hold
2021-11-02,146.5863037109375,148.10082985163274,145.2476505224247,145.25743118168475,69122000,0.0071159879406239,142.23588053385416,0.0119003414024739,3.611511092928265,Greed,0.5979650246962321,Greed,Greed,Hold,0.5979650246962321,0.114537073530562,Good,Hold,0.0,1.2346009695567013,3.611511092928314,Hold
2021-11-03,148.0226593017578,148.49166875101167,146.39088452432864,146.94783044977856,54511500,0.0097987025694621,142.4195785522461,0.0116541735091869,3.6468992159541824,Greed,0.8407891440553767,Greed,Greed,Hold,0.8407891440553767,0.1016639808514661,Good,Hold,0.0,1.2346009695567013,3.6468992159542317,Hold
2021-11-04,147.50479125976562,148.94113176601576,147.192108353955,148.11059575284676,60394600,-0.0034985727484903,142.55409444173176,0.0116405771086105,3.6341402737407535,Greed,-0.3005497679236553,Greed,Neutral,Hold,-0.3005497679236553,0.0754158474842253,Good,Hold,0.0,1.2346009695567013,3.6341402737408037,Hold
2021-11-05,148.03323364257812,148.93348684850864,146.83941603809723,148.6301424448186,65463900,0.0035825438502663,142.703293355306,0.0116498768653168,3.6471597406294496,Greed,0.3075177438941006,Greed,Greed,Hold,0.3075177438941006,0.0841241887896576,Good,Hold,0.0,1.2346009695567013,3.6471597406294993,Hold
2021-11-08,147.2112579345703,148.3170106437663,146.93726849126057,148.1604409815022,55020900,-0.0055526430638707,142.87557881673175,0.0115126142932733,3.626908364392815,Greed,-0.4823094843987825,Greed,Neutral,Hold,-0.4823094843987825,0.0943425848822745,Good,Hold,0.0,1.2346009695567013,3.6269083643928646,Hold
2021-11-09,147.5732879638672,148.17997664131613,146.83938459031998,146.97637928946335,56787900,0.0024592550486715,143.17262318929036,0.0104951074624946,3.635827857099017,Greed,0.2343239511801011,Greed,Greed,Hold,0.2343239511801011,0.1599359071144357,Good,Hold,0.0,1.2346009695567013,3.6358278570990668,Hold
2021-11-10,144.74530029296875,146.9078752619248,144.67681041564214,146.80023551358215,65187100,-0.0191632761586965,143.3454360961914,0.0111523647103337,3.5661534838079465,Greed,-1.7183150530344429,Greed,Neutral,Hold,-1.7183150530344429,0.086990139084099,Good,Hold,0.0,1.2346009695567013,3.566153483807996,Hold
2021-11-11,144.69638061523438,146.22289720379737,144.51045604306032,145.76299817171153,41000000,-0.0003379707502444,143.5599380493164,0.0109775383434307,3.5649482282395373,Greed,-0.0307874807330235,Greed,Neutral,Hold,-0.0307874807330235,0.1096143844912645,Good,Hold,0.0,1.2346009695567013,3.5649482282395866,Hold
2021-11-12,146.77088928222656,147.1720784304826,144.31474986015922,145.24435777936998,63804000,0.0143369769041326,143.80613403320314,0.0111623198276852,3.616058808652236,Greed,1.2844083600412073,Greed,Greed,Hold,1.2844083600412073,0.1319328588791371,Good,Hold,0.0,1.2346009695567013,3.616058808652286,Hold
2021-11-15,146.78065490722656,148.6203105600799,146.22288125155492,147.1427090779816,59222800,6.65365253815775e-05,144.16697845458984,0.0099993386134054,3.616299408640939,Greed,0.0066540926309242,Greed,Greed,Hold,0.0066540926309242,0.1918752438175313,Good,Hold,0.0,1.2346009695567013,3.6162994086409888,Hold
